id,legacy_access_id,shift_date,shift_label,scheduled_start_at,scheduled_end_at,check_in_at,check_out_at,assigned_staff_member_id,replacement_staff_member_id,shift_status,punctuality_status,checkout_status,is_justified,justification_notes,notes
b5dd17d8-8c9a-8903-c81d-3931f5e52190,3120,2022-03-15,4,2022-03-15T06:00:00,2022-03-15T09:00:00,2022-03-15T06:00:00,2022-03-15T09:00:00,2c155d69-65bc-d1f4-bab1-51a5e6840312,,completed,Puntual,Puntual,false,,
efdcad5b-9461-afab-ecc4-f07494373491,3121,2022-03-16,1,2022-03-16T09:00:00,2022-03-16T12:00:00,2022-03-16T09:00:00,2022-03-16T12:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
aae96cbf-a71d-ee3d-2635-1034efa0c779,3122,2022-03-16,2,2022-03-16T12:00:00,2022-03-16T03:00:00,2022-03-16T12:00:00,2022-03-16T03:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
f6623859-d7b2-8922-28a1-53e6b0200eea,3123,2022-03-16,3,2022-03-16T03:00:00,2022-03-16T06:00:00,2022-03-16T03:00:00,2022-03-16T06:00:00,78a32c22-0aab-be41-bae1-94caf020e63a,,completed,Puntual,Puntual,false,,
175373ce-080f-e194-26b4-050a2e223779,3124,2022-03-16,4,2022-03-16T06:00:00,2022-03-16T09:00:00,2022-03-16T06:00:00,2022-03-16T09:00:00,ae97a58c-45e1-fe4a-aa64-76362e376789,,completed,Puntual,Puntual,false,,
20a2e12c-c7c9-fd88-a0b1-734049522abd,3125,2022-03-17,1,2022-03-17T09:00:00,2022-03-17T12:00:00,2022-03-17T09:00:00,2022-03-17T12:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
f4a7c655-5ae0-07a7-9c40-8ff6345cf3b0,3126,2022-03-17,2,2022-03-17T12:00:00,2022-03-17T03:00:00,2022-03-17T12:00:00,2022-03-17T03:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,,
088e153b-92f2-d303-0e9f-c90ff1a6d01e,3127,2022-03-17,3,2022-03-17T03:00:00,2022-03-17T06:00:00,2022-03-17T03:00:00,2022-03-17T06:00:00,a4e4b687-e9ba-a428-e69f-e86b3f5dd998,,completed,Puntual,Puntual,false,,
58d6590f-32d8-a184-210d-8cc5b33ff6f0,3128,2022-03-17,4,2022-03-17T06:00:00,2022-03-17T09:00:00,2022-03-17T06:00:00,2022-03-17T09:00:00,1d32a4db-63ca-7e5d-7c1e-67d880e64394,,completed,Puntual,Puntual,false,,
2281a97e-ac54-40e1-9cb2-792082b1f950,3129,2022-03-18,1,2022-03-18T09:00:00,2022-03-18T12:00:00,2022-03-18T09:00:00,2022-03-18T12:00:00,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,,completed,Puntual,Puntual,false,,
8f773430-2e11-6ce9-8ab1-d2a7784e8531,3130,2022-03-18,2,2022-03-18T12:00:00,2022-03-18T03:00:00,2022-03-18T12:00:00,2022-03-18T03:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
32143c9c-c785-a2eb-e2bc-028d08520d05,3131,2022-03-18,3,2022-03-18T03:00:00,2022-03-18T06:00:00,2022-03-18T03:00:00,2022-03-18T06:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
072f29f7-d33e-554f-cbec-cf0d0537157d,3132,2022-03-18,4,2022-03-18T06:00:00,2022-03-18T09:00:00,2022-03-18T06:00:00,2022-03-18T09:00:00,4aae50e9-f1a0-b72e-7356-420043236b74,,completed,Puntual,Puntual,false,,
06cf5b75-b39b-ce94-c173-1b4a72f08575,3133,2022-03-19,1,2022-03-19T09:00:00,2022-03-19T12:00:00,2022-03-19T09:00:00,2022-03-19T12:00:00,c096fb6d-c7f9-19d8-045e-53556519ca27,,completed,Puntual,Puntual,false,,
88a13b53-c453-3b52-54ff-56a7e0a33ee7,3134,2022-03-19,2,2022-03-19T12:00:00,2022-03-19T03:00:00,2022-03-19T12:00:00,2022-03-19T03:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
29b1fcb7-5297-b29f-9208-289fc06c77db,3135,2022-03-19,3,2022-03-19T03:00:00,2022-03-19T06:00:00,2022-03-19T03:00:00,2022-03-19T06:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,,
8a30f7be-61e6-3de8-28e7-90904a57c2a2,3136,2022-03-19,4,2022-03-19T06:00:00,2022-03-19T09:00:00,2022-03-19T06:00:00,2022-03-19T09:00:00,,,completed,Puntual,Puntual,false,,Victoria Rojas
ab5095dc-8174-ca28-337f-db98b0408e36,3137,2022-03-20,1,2022-03-20T09:00:00,2022-03-20T12:00:00,2022-03-20T09:00:00,2022-03-20T12:00:00,ae97a58c-45e1-fe4a-aa64-76362e376789,,completed,Puntual,Puntual,false,,
1d1ed4d0-9ee8-88f4-d1e8-ed6e974d83d7,3138,2022-03-20,2,2022-03-20T12:00:00,2022-03-20T03:00:00,2022-03-20T12:00:00,2022-03-20T03:00:00,136b73c5-f912-b317-f8f1-ab61881a4e92,,completed,Puntual,Puntual,false,,
41fa3e98-85f6-839b-9bc2-61ca5bbd84d0,3139,2022-03-20,3,2022-03-20T03:00:00,2022-03-20T06:00:00,2022-03-20T03:00:00,2022-03-20T06:00:00,102584bb-84dc-47d2-02ed-c4a3e262c8fc,,completed,Puntual,Puntual,false,,
f1fa87f9-9a4e-b82b-be2f-6ab0f94f876a,3140,2022-03-20,4,2022-03-20T06:00:00,2022-03-20T09:00:00,2022-03-20T06:00:00,2022-03-20T09:00:00,5c3949b1-1538-3da8-005d-b5dc8fa67684,,completed,Puntual,Puntual,false,,
9a98fb1b-c380-7360-e74d-d94c86aee412,3141,2022-10-27,1,2022-10-27T09:00:00,2022-10-27T12:00:00,2022-10-27T09:00:00,2022-10-27T12:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
c9fdef64-1e12-10f1-c6f9-10d02aa42462,3142,2022-10-27,2,2022-10-27T12:00:00,2022-10-27T03:00:00,2022-10-27T12:00:00,2022-10-27T03:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
4f39117c-325b-789f-3ebf-a0a6890d041d,3143,2022-10-27,3,2022-10-27T03:00:00,2022-10-27T06:00:00,2022-10-27T03:00:00,2022-10-27T06:00:00,7397749e-1268-7b29-6c50-a2915a6cf4d3,,completed,Puntual,Puntual,false,,
efada8c7-19a0-689e-3028-778fb1271422,3144,2022-10-27,4,2022-10-27T06:00:00,2022-10-27T09:00:00,2022-10-27T06:00:00,2022-10-27T09:00:00,2107117e-e9e0-06fe-2450-0a368d21c54b,,completed,Puntual,Puntual,false,,
8f341d1c-8816-fd08-8da3-2123c2130440,3145,2022-10-28,1,2022-10-28T09:00:00,2022-10-28T12:00:00,2022-10-28T09:00:00,2022-10-28T12:00:00,15b54e9b-25d2-13c3-d789-4ea7c0a7bb08,,completed,Puntual,Puntual,false,,
0ab61273-13c3-6236-d809-5b745f77aa4e,3146,2022-10-28,2,2022-10-28T12:00:00,2022-10-28T03:00:00,2022-10-28T12:00:00,2022-10-28T03:00:00,0ef095d0-53d1-c4e4-3c79-961e89cc77bc,,completed,Puntual,Puntual,false,,
7cd148e6-0990-eefb-6e58-7019df980c71,3147,2022-10-28,3,2022-10-28T03:00:00,2022-10-28T06:00:00,2022-10-28T03:00:00,2022-10-28T06:00:00,a4e4b687-e9ba-a428-e69f-e86b3f5dd998,7f0ca332-6ca6-03dd-d45d-2a51d6c0f331,completed,Puntual,Puntual,false,,
4f150b02-226a-a9ef-8f9a-6a019abb958e,3148,2022-10-28,4,2022-10-28T06:00:00,2022-10-28T09:00:00,2022-10-28T06:00:00,2022-10-28T09:00:00,90084390-922c-470b-3bbb-b4f993393956,,completed,Puntual,Puntual,false,,
819ae3f9-a9dc-ad8b-bb02-834c4ebe19b7,3149,2022-03-21,1,2022-03-21T09:00:00,2022-03-21T12:00:00,2022-03-21T09:00:00,2022-03-21T12:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,,
fb9f2ef4-ad89-4b73-6699-694013eb9430,3150,2022-03-21,2,2022-03-21T12:00:00,2022-03-21T03:00:00,2022-03-21T12:00:00,2022-03-21T03:00:00,15b54e9b-25d2-13c3-d789-4ea7c0a7bb08,,completed,Puntual,Puntual,false,,
70ed4a6b-b8cd-eca4-db32-4c4e191f87c9,3151,2022-03-21,3,2022-03-21T03:00:00,2022-03-21T06:00:00,2022-03-21T03:00:00,2022-03-21T06:00:00,dee9e329-c74b-67ee-6ae0-ed82176b81e7,,completed,Puntual,Puntual,false,,
13cfb8b7-e3ba-42e3-ad5d-f8e01c811086,3152,2022-03-21,4,2022-03-21T06:00:00,2022-03-21T09:00:00,2022-03-21T06:00:00,2022-03-21T09:00:00,0ef095d0-53d1-c4e4-3c79-961e89cc77bc,,completed,Puntual,Puntual,false,,
986ac78b-f70b-88b3-c38e-0a2ddfffabb5,3153,2022-03-22,1,2022-03-22T09:00:00,2022-03-22T12:00:00,2022-03-22T09:00:00,2022-03-22T12:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
687bfc17-ff94-ecec-a62d-26c18b942f15,3154,2022-03-22,2,2022-03-22T12:00:00,2022-03-22T03:00:00,2022-03-22T12:00:00,2022-03-22T03:00:00,1d32a4db-63ca-7e5d-7c1e-67d880e64394,,completed,Puntual,Puntual,false,,
17374708-6214-499b-e833-b8a8867c654e,3155,2022-03-22,3,2022-03-22T03:00:00,2022-03-22T06:00:00,2022-03-22T03:00:00,2022-03-22T06:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
5e9e25eb-af16-1877-1e1c-dda4da75f872,3156,2022-03-22,4,2022-03-22T06:00:00,2022-03-22T09:00:00,2022-03-22T06:00:00,2022-03-22T09:00:00,ae97a58c-45e1-fe4a-aa64-76362e376789,,completed,Puntual,Puntual,false,,
29816d87-29c1-8665-726a-b3c0f473dae7,3157,2022-03-23,1,2022-03-23T09:00:00,2022-03-23T12:00:00,2022-03-23T09:00:00,2022-03-23T12:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
baa42e83-7cdd-2c39-90fb-30d2fb0f8e43,3158,2022-03-23,2,2022-03-23T12:00:00,2022-03-23T03:00:00,2022-03-23T12:00:00,2022-03-23T03:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,,
829a8014-902b-583d-1128-d702c2da7001,3159,2022-03-23,3,2022-03-23T03:00:00,2022-03-23T03:00:00,2022-03-23T03:00:00,2022-03-23T03:00:00,a4e4b687-e9ba-a428-e69f-e86b3f5dd998,,completed,Puntual,Puntual,false,,
da6632aa-c616-94d4-f8ee-bc1614b733b9,3160,2022-03-23,4,2022-03-23T06:00:00,2022-03-23T09:00:00,2022-03-23T06:00:00,2022-03-23T09:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
25cd8daa-9f4d-fe2c-6de2-026d6f5d6a99,3161,2022-03-24,1,2022-03-24T09:00:00,2022-03-24T12:00:00,2022-03-24T09:00:00,2022-03-24T12:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
a3ade98e-14c1-9f63-4e6a-8fb9e595f3cc,3162,2022-03-24,2,2022-03-24T12:00:00,2022-03-24T12:00:00,2022-03-24T12:00:00,2022-03-24T12:00:00,102584bb-84dc-47d2-02ed-c4a3e262c8fc,,completed,Puntual,Puntual,false,,
0be38ecb-156b-6d3f-b90b-5cdae5cbab24,3163,2022-03-24,3,2022-03-24T03:00:00,2022-03-24T06:00:00,2022-03-24T03:00:00,2022-03-24T06:00:00,6c1715a6-2018-6acd-dc4c-9847fd24937a,,completed,Puntual,Puntual,false,,
9a9db936-6de2-79a6-0938-02d18e59a87c,3164,2022-03-24,4,2022-03-24T06:00:00,2022-03-24T09:00:00,2022-03-24T06:00:00,2022-03-24T09:00:00,5c3949b1-1538-3da8-005d-b5dc8fa67684,,completed,Puntual,Puntual,false,,
85127f4b-3dc5-0739-b366-c3ae05ce7760,3165,2022-03-25,1,2022-03-25T09:00:00,2022-03-25T12:00:00,2022-03-25T09:00:00,2022-03-25T12:00:00,ae97a58c-45e1-fe4a-aa64-76362e376789,,completed,Puntual,Puntual,false,,
134c00ae-0183-4c53-edca-cf7e71e267e8,3166,2022-03-25,2,2022-03-25T12:00:00,2022-03-25T03:00:00,2022-03-25T12:00:00,2022-03-25T03:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
01c45aeb-8ebb-1d4f-c789-eee9d3da63e6,3167,2022-03-25,3,2022-03-25T03:00:00,2022-03-25T06:00:00,2022-03-25T03:00:00,2022-03-25T06:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,,
1ca8926b-778f-7dac-df6d-e6b2b9bd8a44,3168,2022-03-25,4,2022-03-25T06:00:00,2022-03-25T09:00:00,2022-03-25T06:00:00,2022-03-25T09:00:00,a4e4b687-e9ba-a428-e69f-e86b3f5dd998,,completed,Puntual,Puntual,false,,
ec160122-1da3-ca12-1aea-4c5c2e872c59,3169,2022-03-26,1,2022-03-26T09:00:00,2022-03-26T12:00:00,2022-03-26T09:00:00,2022-03-26T12:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
7a759485-11b5-20c9-07b0-5645e0827292,3170,2022-03-26,2,2022-03-26T12:00:00,2022-03-26T03:00:00,2022-03-26T12:00:00,2022-03-26T03:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
2e2a6ef4-698b-a6b6-159f-25e33424f61b,3171,2022-03-26,3,2022-03-26T03:00:00,2022-03-26T06:00:00,2022-03-26T03:00:00,2022-03-26T06:00:00,131f7c2b-d57b-5d64-96f4-122592720b65,,completed,Puntual,Puntual,false,,
70250844-b8ef-a791-b87f-fcafe17803c1,3172,2022-03-26,4,2022-03-26T06:00:00,2022-03-26T09:00:00,2022-03-26T06:00:00,2022-03-26T09:00:00,1d32a4db-63ca-7e5d-7c1e-67d880e64394,,completed,Puntual,Puntual,false,,
edf06ff6-db2f-7f58-8e92-c43089c7562c,3173,2022-03-27,1,2022-03-27T09:00:00,2022-03-27T12:00:00,2022-03-27T09:00:00,2022-03-27T12:00:00,6c1715a6-2018-6acd-dc4c-9847fd24937a,,completed,Puntual,Puntual,false,,
783125fc-62ed-cf71-073c-053826e6f2d5,3174,2022-03-27,2,2022-03-27T12:00:00,2022-03-27T03:00:00,2022-03-27T12:00:00,2022-03-27T03:00:00,ae97a58c-45e1-fe4a-aa64-76362e376789,,completed,Puntual,Puntual,false,,
cf3ad02f-aa62-212a-7470-cfae2f1a6731,3175,2022-03-27,3,2022-03-27T03:00:00,2022-03-27T06:00:00,2022-03-27T03:00:00,2022-03-27T06:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
aaefa776-074f-472b-ee55-2d4ffa3d935d,3176,2022-03-27,4,2022-03-27T06:00:00,2022-03-27T09:00:00,2022-03-27T06:00:00,2022-03-27T09:00:00,4aae50e9-f1a0-b72e-7356-420043236b74,,completed,Puntual,Puntual,false,,
82504bd1-1302-610c-d060-09bf2796c62c,3177,2022-03-28,1,2022-03-28T09:00:00,2022-03-28T12:00:00,2022-03-28T09:00:00,2022-03-28T12:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
b5ff00c8-bdc6-6f33-c3cc-30fdaf4d37ff,3178,2022-03-28,2,2022-03-28T12:00:00,2022-03-28T03:00:00,2022-03-28T12:00:00,2022-03-28T03:00:00,c096fb6d-c7f9-19d8-045e-53556519ca27,,completed,Puntual,Puntual,false,,
f07a5c88-42a2-62e2-f7f8-a72ac146f164,3185,2022-03-30,1,2022-03-30T09:00:00,2022-03-30T12:00:00,2022-03-30T09:00:00,2022-03-30T12:00:00,1e1ba339-cc36-504b-2fac-04628e1003c2,,completed,Puntual,Puntual,false,,
48528621-ceba-9023-6d96-bd54b16685c6,3180,2022-03-28,4,2022-03-28T06:00:00,2022-03-28T09:00:00,2022-03-28T06:00:00,2022-03-28T09:00:00,6c1715a6-2018-6acd-dc4c-9847fd24937a,,completed,Puntual,Puntual,false,,
7a6226d3-1769-9003-77b1-890b8be58415,3181,2022-03-29,1,2022-03-29T09:00:00,2022-03-29T12:00:00,2022-03-29T09:00:00,2022-03-29T12:00:00,,,completed,Puntual,Puntual,false,,Araceli Peña
9fe5fa53-70a0-4f21-9842-cc0dcfb70d7d,3182,2022-03-29,2,2022-03-29T12:00:00,2022-03-29T03:00:00,2022-03-29T12:00:00,2022-03-29T03:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
9863e455-f9e6-7b13-da13-b4b39bb02667,3183,2022-03-29,3,2022-03-29T03:00:00,2022-03-29T12:00:00,2022-03-29T03:00:00,2022-03-29T12:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
143844ab-7bb0-afbd-08d5-a98a6deef207,3184,2022-03-29,4,2022-03-29T06:00:00,2022-03-29T09:00:00,2022-03-29T06:00:00,2022-03-29T09:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,,
948e90e4-0a1b-1b39-0c04-6aebce65b4ad,3185,2022-03-30,1,2022-03-30T09:00:00,2022-03-30T12:00:00,2022-03-30T09:00:00,2022-03-30T12:00:00,1e1ba339-cc36-504b-2fac-04628e1003c2,,completed,Puntual,Puntual,false,,
7e3540eb-44dd-8af3-cc1e-9d6a06bc8aac,3187,2022-03-30,2,2022-03-30T12:00:00,2022-03-30T03:00:00,2022-03-30T12:00:00,2022-03-30T03:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
d8e23fe0-623f-3046-8aa9-ea670720fe0d,3188,2022-03-30,3,2022-03-30T03:00:00,2022-03-30T06:00:00,2022-03-30T03:00:00,2022-03-30T06:00:00,8b76b7d6-38bd-ca7b-a374-cf79bc6ac00c,,completed,Puntual,Puntual,false,,
11c35317-a4c3-d5f1-6083-9229e20d38f8,3189,2022-03-30,4,2022-03-30T06:00:00,2022-03-30T09:00:00,2022-03-30T06:00:00,2022-03-30T09:00:00,1d32a4db-63ca-7e5d-7c1e-67d880e64394,,completed,Puntual,Puntual,false,,
49e04bab-3edd-93a2-c0f4-9519ecf75ee4,3190,2022-03-31,1,2022-03-31T09:00:00,2022-03-31T12:00:00,2022-03-31T09:00:00,2022-03-31T12:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,,
7111eaa5-d4df-c330-176d-65bd8ff6c770,3191,2022-03-31,2,2022-03-31T12:00:00,2022-03-31T03:00:00,2022-03-31T12:00:00,2022-03-31T03:00:00,,,completed,Puntual,Puntual,false,,Victoria Rojas
48654e0f-0f27-5c74-9bcf-29a21a64a1ee,3192,2022-03-31,3,2022-03-31T03:00:00,2022-03-31T06:00:00,2022-03-31T03:00:00,2022-03-31T06:00:00,ae97a58c-45e1-fe4a-aa64-76362e376789,,completed,Puntual,Puntual,false,,
d92035f3-0863-d8dd-f582-d1afc1b82edd,3193,2022-03-31,4,2022-03-31T06:00:00,2022-03-31T09:00:00,2022-03-31T06:00:00,2022-03-31T09:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
d93e9ecc-f9fa-7375-f0ed-010da28e86bc,3194,2022-10-29,1,2022-10-29T09:00:00,2022-10-29T12:00:00,2022-10-29T09:00:00,2022-10-29T12:00:00,766b8f27-6c43-7e25-2a73-788a8590f0f4,,completed,Puntual,Puntual,false,,
7b8a654e-145b-da74-9090-ee060f73c0f5,3195,2022-10-29,2,2022-10-29T12:00:00,2022-10-29T03:00:00,2022-10-29T12:00:00,2022-10-29T03:00:00,2107117e-e9e0-06fe-2450-0a368d21c54b,,completed,Puntual,Puntual,false,,
0fc1a424-520b-844d-7f04-d2744a8586ab,3196,2022-10-29,3,2022-10-29T03:00:00,2022-10-29T06:00:00,2022-10-29T03:00:00,2022-10-29T06:00:00,145a7cf1-943d-c1fc-c0cb-b55974ad651e,,completed,Puntual,Puntual,false,,
cfa1b12e-6ef8-4f40-c496-5f86006a34ff,3197,2022-10-29,4,2022-10-29T06:00:00,2022-10-29T09:00:00,2022-10-29T06:00:00,2022-10-29T09:00:00,,,completed,Puntual,Puntual,false,,
04f5908d-7b3d-7d16-00c2-3b8088c1314b,3198,2022-10-30,1,2022-10-30T09:00:00,2022-10-30T12:00:00,2022-10-30T09:00:00,2022-10-30T12:00:00,,,completed,Puntual,Puntual,false,,Patricia Ramirez
06f12dfd-bd08-a20e-7724-cb131c62a311,3199,2022-10-30,2,2022-10-30T12:00:00,2022-10-30T03:00:00,2022-10-30T12:00:00,2022-10-30T03:00:00,131f7c2b-d57b-5d64-96f4-122592720b65,4aae50e9-f1a0-b72e-7356-420043236b74,completed,Puntual,Puntual,false,,
c621264f-857c-1113-09de-ae4af97a08a7,3200,2022-10-30,3,2022-10-30T03:00:00,2022-10-30T06:00:00,2022-10-30T03:00:00,2022-10-30T06:00:00,0ef095d0-53d1-c4e4-3c79-961e89cc77bc,ae97a58c-45e1-fe4a-aa64-76362e376789,completed,Puntual,Puntual,false,,
30eba534-5ccd-3a8e-f819-5624f70b2374,3201,2022-10-30,4,2022-10-30T06:00:00,2022-10-30T09:00:00,2022-10-30T06:00:00,2022-10-30T09:00:00,1e1ba339-cc36-504b-2fac-04628e1003c2,,completed,Puntual,Puntual,false,,
7ea84f66-b502-1f8b-3ffc-2ee7a6c27984,3202,2022-10-31,1,2022-10-31T09:00:00,2022-10-31T12:00:00,2022-10-31T09:00:00,2022-10-31T12:00:00,131f7c2b-d57b-5d64-96f4-122592720b65,c096fb6d-c7f9-19d8-045e-53556519ca27,completed,Puntual,Puntual,false,,
df22501b-0b29-a9f7-892f-d7deeef29598,3203,2022-10-31,2,2022-10-31T12:00:00,2022-10-31T03:00:00,2022-10-31T12:00:00,2022-10-31T03:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
98bb86d8-d079-a2d0-17ba-9e83aaf0af4d,3204,2022-10-31,3,2022-10-31T03:00:00,2022-10-31T06:00:00,2022-10-31T03:00:00,2022-10-31T06:00:00,5c3949b1-1538-3da8-005d-b5dc8fa67684,,completed,Puntual,Puntual,false,,
008fadd7-cecf-f2f9-4768-2b8b71210b6c,3205,2022-10-31,4,2022-10-31T06:00:00,2022-10-31T09:00:00,2022-10-31T06:00:00,2022-10-31T09:00:00,,,completed,Puntual,Puntual,false,,
2ba3852b-18e7-91ff-f5ae-050648b26dda,3206,2022-04-01,1,2022-04-01T09:00:00,2022-04-01T12:00:00,2022-04-01T09:00:00,2022-04-01T12:00:00,5c3949b1-1538-3da8-005d-b5dc8fa67684,,completed,Puntual,Puntual,false,,
fdc4b10e-a372-a4e2-a8bc-6da08d106731,3207,2022-04-01,2,2022-04-01T12:00:00,2022-04-01T03:00:00,2022-04-01T12:00:00,2022-04-01T03:00:00,6c1715a6-2018-6acd-dc4c-9847fd24937a,,completed,Puntual,Puntual,false,,
149b8e80-8c60-2daf-6b57-a2407bd87f60,3208,2022-04-01,3,2022-04-01T03:00:00,2022-04-01T06:00:00,2022-04-01T03:00:00,2022-04-01T06:00:00,,,completed,Puntual,Puntual,false,,Adriana Ramos
09de29b6-51a1-53c2-5fc8-91be54ebae43,3209,2022-04-01,4,2022-04-01T06:00:00,2022-04-01T09:00:00,2022-04-01T06:00:00,2022-04-01T09:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
c38744dc-a987-69cc-befc-349d005ef233,3210,2022-04-02,1,2022-04-02T09:00:00,2022-04-02T12:00:00,2022-04-02T09:00:00,2022-04-02T12:00:00,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,,completed,Puntual,Puntual,false,,
3ed41e84-2724-767e-1af2-c9690b4ffaaf,3211,2022-04-02,2,2022-04-02T12:00:00,2022-04-02T03:00:00,2022-04-02T12:00:00,2022-04-02T03:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,,
c5b18ff9-6555-d557-866a-ba71cee8973a,3212,2022-04-02,3,2022-04-02T03:00:00,2022-04-02T06:00:00,2022-04-02T03:00:00,2022-04-02T06:00:00,a4e4b687-e9ba-a428-e69f-e86b3f5dd998,,completed,Puntual,Puntual,false,,
41f92ff4-9997-0b28-14ae-ef1836862e9a,3213,2022-04-02,4,2022-04-02T06:00:00,2022-04-02T09:00:00,2022-04-02T06:00:00,2022-04-02T09:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
15f3243c-6134-6d0a-f218-2675eedffb62,3214,2022-04-03,1,2022-04-03T09:00:00,2022-04-03T12:00:00,2022-04-03T09:00:00,2022-04-03T12:00:00,d210b8d9-ac6a-af5a-475b-e8bacb4fa905,,completed,Puntual,Puntual,false,,
d11d242e-5522-6de1-6678-3820611681ed,3215,2022-04-03,2,2022-04-03T12:00:00,2022-04-03T03:00:00,2022-04-03T12:00:00,2022-04-03T03:00:00,8b76b7d6-38bd-ca7b-a374-cf79bc6ac00c,,completed,Puntual,Puntual,false,,
d7b7825d-05ef-b07f-97aa-58b78b16031f,3216,2022-04-03,3,2022-04-03T03:00:00,2022-04-03T06:00:00,2022-04-03T03:00:00,2022-04-03T06:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,,completed,Puntual,Puntual,false,,
160981d2-4f08-b5dd-c554-61f20ae078c8,3217,2022-04-03,4,2022-04-03T06:00:00,2022-04-03T09:00:00,2022-04-03T06:00:00,2022-04-03T09:00:00,1d32a4db-63ca-7e5d-7c1e-67d880e64394,,completed,Puntual,Puntual,false,,
99c67a1d-8595-f3fc-c36c-2c0f6343a0ac,3218,2022-11-01,1,2022-11-01T09:00:00,2022-11-01T12:00:00,2022-11-01T09:00:00,2022-11-01T12:00:00,a4e4b687-e9ba-a428-e69f-e86b3f5dd998,,completed,Puntual,Puntual,false,,
577cfafa-0f59-d638-9d26-2e77ffb92d3b,3219,2022-11-01,2,2022-11-01T12:00:00,2022-11-01T03:00:00,2022-11-01T12:00:00,2022-11-01T03:00:00,90084390-922c-470b-3bbb-b4f993393956,,completed,Puntual,Puntual,false,,
e6499f24-f66b-77d2-da40-d03cefadc2a8,3220,2022-11-01,3,2022-11-01T03:00:00,2022-11-01T06:00:00,2022-11-01T03:00:00,2022-11-01T06:00:00,c096fb6d-c7f9-19d8-045e-53556519ca27,,completed,Puntual,Puntual,false,,
81804436-bab0-575c-a9e0-2a734f2d764c,3221,2022-11-01,4,2022-11-01T06:00:00,2022-11-01T09:00:00,2022-11-01T06:00:00,2022-11-01T09:00:00,7bc81f7b-1061-65bf-d6d1-6a38486dda0c,,completed,Puntual,Puntual,false,,
f5ecd309-4d1b-75fd-c036-161d29ddf779,3222,2022-04-04,1,2022-04-04T09:00:00,2022-04-04T12:00:00,2022-04-04T09:00:00,2022-04-04T12:00:00,3760c451-064e-5f64-6665-23df37d89135,,completed,Puntual,Puntual,false,,
